data,timeStamp,dataType,units,sensorType,supervisorID
840.78,03/22/2020-23:47:39,Pressure,hPa,BME280,2
1546.78,03/22/2020-23:47:39,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:40,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:40,raw Voltage,V,ADC1115_Pyra,1
193.7152953,03/22/2020-17:47:41,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038375,03/22/2020-17:47:41,raw Voltage,V,ADC1115_Pyra,1
17.36,03/22/2020-23:47:41,Temperature,C,BME280,2
35.08,03/22/2020-23:47:41,Humidity,%,BME280,2
840.75,03/22/2020-23:47:41,Pressure,hPa,BME280,2
1546.46,03/22/2020-23:47:41,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:42,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:42,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:42,Temperature,C,BME280,2
35.16,03/22/2020-23:47:42,Humidity,%,BME280,2
840.72,03/22/2020-23:47:42,Pressure,hPa,BME280,2
1547.46,03/22/2020-23:47:42,Elevation,m,BME280,2
193.7152953,03/22/2020-17:47:43,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038375,03/22/2020-17:47:43,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:43,Temperature,C,BME280,2
35.17,03/22/2020-23:47:43,Humidity,%,BME280,2
840.75,03/22/2020-23:47:43,Pressure,hPa,BME280,2
1546.79,03/22/2020-23:47:43,Elevation,m,BME280,2
193.7152953,03/22/2020-17:47:44,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038375,03/22/2020-17:47:44,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:44,Temperature,C,BME280,2
35.07,03/22/2020-23:47:44,Humidity,%,BME280,2
840.73,03/22/2020-23:47:44,Pressure,hPa,BME280,2
1547.02,03/22/2020-23:47:44,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:45,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:45,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:45,Temperature,C,BME280,2
35.02,03/22/2020-23:47:45,Humidity,%,BME280,2
840.75,03/22/2020-23:47:45,Pressure,hPa,BME280,2
1546.6,03/22/2020-23:47:45,Elevation,m,BME280,2
192.4533064,03/22/2020-17:47:46,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:47:46,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:46,Temperature,C,BME280,2
35.19,03/22/2020-23:47:46,Humidity,%,BME280,2
840.77,03/22/2020-23:47:46,Pressure,hPa,BME280,2
1546.88,03/22/2020-23:47:46,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:47,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:47,raw Voltage,V,ADC1115_Pyra,1
193.0843009,03/22/2020-17:47:48,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:48,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:48,Temperature,C,BME280,2
35.03,03/22/2020-23:47:48,Humidity,%,BME280,2
840.78,03/22/2020-23:47:48,Pressure,hPa,BME280,2
1546.8,03/22/2020-23:47:48,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:49,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:49,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:49,Temperature,C,BME280,2
35.18,03/22/2020-23:47:49,Humidity,%,BME280,2
840.77,03/22/2020-23:47:49,Pressure,hPa,BME280,2
1547.06,03/22/2020-23:47:49,Elevation,m,BME280,2
192.4533064,03/22/2020-17:47:50,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:47:50,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:50,Temperature,C,BME280,2
34.99,03/22/2020-23:47:50,Humidity,%,BME280,2
840.77,03/22/2020-23:47:50,Pressure,hPa,BME280,2
1546.78,03/22/2020-23:47:50,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:51,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:51,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:51,Temperature,C,BME280,2
35.19,03/22/2020-23:47:51,Humidity,%,BME280,2
840.82,03/22/2020-23:47:51,Pressure,hPa,BME280,2
1546.53,03/22/2020-23:47:51,Elevation,m,BME280,2
193.7152953,03/22/2020-17:47:52,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038375,03/22/2020-17:47:52,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:52,Temperature,C,BME280,2
35.2,03/22/2020-23:47:52,Humidity,%,BME280,2
840.68,03/22/2020-23:47:52,Pressure,hPa,BME280,2
1547.25,03/22/2020-23:47:52,Elevation,m,BME280,2
193.7152953,03/22/2020-17:47:53,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038375,03/22/2020-17:47:53,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:54,Temperature,C,BME280,2
35.14,03/22/2020-23:47:54,Humidity,%,BME280,2
840.7,03/22/2020-23:47:54,Pressure,hPa,BME280,2
1547.26,03/22/2020-23:47:54,Elevation,m,BME280,2
192.4533064,03/22/2020-17:47:54,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:47:54,raw Voltage,V,ADC1115_Pyra,1
193.0843009,03/22/2020-17:47:55,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:55,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:55,Temperature,C,BME280,2
35.15,03/22/2020-23:47:55,Humidity,%,BME280,2
840.74,03/22/2020-23:47:55,Pressure,hPa,BME280,2
1546.78,03/22/2020-23:47:55,Elevation,m,BME280,2
191.822312,03/22/2020-17:47:56,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:47:56,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:56,Temperature,C,BME280,2
35.01,03/22/2020-23:47:56,Humidity,%,BME280,2
840.69,03/22/2020-23:47:56,Pressure,hPa,BME280,2
1547.35,03/22/2020-23:47:56,Elevation,m,BME280,2
192.4533064,03/22/2020-17:47:57,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:47:57,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:47:57,Temperature,C,BME280,2
35.02,03/22/2020-23:47:57,Humidity,%,BME280,2
840.8,03/22/2020-23:47:57,Pressure,hPa,BME280,2
1546.45,03/22/2020-23:47:57,Elevation,m,BME280,2
192.4533064,03/22/2020-17:47:58,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:47:58,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:47:58,Temperature,C,BME280,2
34.95,03/22/2020-23:47:58,Humidity,%,BME280,2
840.71,03/22/2020-23:47:58,Pressure,hPa,BME280,2
1546.93,03/22/2020-23:47:58,Elevation,m,BME280,2
193.0843009,03/22/2020-17:47:59,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:47:59,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:47:59,Temperature,C,BME280,2
35.18,03/22/2020-23:47:59,Humidity,%,BME280,2
840.8,03/22/2020-23:47:59,Pressure,hPa,BME280,2
1546.32,03/22/2020-23:47:59,Elevation,m,BME280,2
193.0843009,03/22/2020-17:48:00,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:48:00,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:01,Temperature,C,BME280,2
35.21,03/22/2020-23:48:01,Humidity,%,BME280,2
840.64,03/22/2020-23:48:01,Pressure,hPa,BME280,2
1547.81,03/22/2020-23:48:01,Elevation,m,BME280,2
193.0843009,03/22/2020-17:48:01,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:48:01,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:02,Temperature,C,BME280,2
35.15,03/22/2020-23:48:02,Humidity,%,BME280,2
840.69,03/22/2020-23:48:02,Pressure,hPa,BME280,2
1547.27,03/22/2020-23:48:02,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:02,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:02,raw Voltage,V,ADC1115_Pyra,1
192.4533064,03/22/2020-17:48:03,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:03,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:03,Temperature,C,BME280,2
35.06,03/22/2020-23:48:03,Humidity,%,BME280,2
840.73,03/22/2020-23:48:03,Pressure,hPa,BME280,2
1546.86,03/22/2020-23:48:03,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:04,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:04,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:04,Temperature,C,BME280,2
35.21,03/22/2020-23:48:04,Humidity,%,BME280,2
840.7,03/22/2020-23:48:04,Pressure,hPa,BME280,2
1546.86,03/22/2020-23:48:04,Elevation,m,BME280,2
193.0843009,03/22/2020-17:48:05,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03825,03/22/2020-17:48:05,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:05,Temperature,C,BME280,2
34.99,03/22/2020-23:48:05,Humidity,%,BME280,2
840.7,03/22/2020-23:48:05,Pressure,hPa,BME280,2
1547.07,03/22/2020-23:48:05,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:06,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:06,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:06,Temperature,C,BME280,2
35.19,03/22/2020-23:48:06,Humidity,%,BME280,2
840.8,03/22/2020-23:48:06,Pressure,hPa,BME280,2
1546.21,03/22/2020-23:48:06,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:07,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:07,raw Voltage,V,ADC1115_Pyra,1
17.35,03/22/2020-23:48:08,Temperature,C,BME280,2
35.04,03/22/2020-23:48:08,Humidity,%,BME280,2
840.72,03/22/2020-23:48:08,Pressure,hPa,BME280,2
1547.05,03/22/2020-23:48:08,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:08,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:08,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:09,Temperature,C,BME280,2
35.18,03/22/2020-23:48:09,Humidity,%,BME280,2
840.78,03/22/2020-23:48:09,Pressure,hPa,BME280,2
1546.19,03/22/2020-23:48:09,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:09,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:09,raw Voltage,V,ADC1115_Pyra,1
192.4533064,03/22/2020-17:48:10,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:10,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:10,Temperature,C,BME280,2
35.09,03/22/2020-23:48:10,Humidity,%,BME280,2
840.79,03/22/2020-23:48:10,Pressure,hPa,BME280,2
1546.51,03/22/2020-23:48:10,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:11,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:11,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:11,Temperature,C,BME280,2
34.96,03/22/2020-23:48:11,Humidity,%,BME280,2
840.74,03/22/2020-23:48:11,Pressure,hPa,BME280,2
1546.55,03/22/2020-23:48:11,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:12,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:12,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:12,Temperature,C,BME280,2
35.01,03/22/2020-23:48:12,Humidity,%,BME280,2
840.75,03/22/2020-23:48:12,Pressure,hPa,BME280,2
1546.33,03/22/2020-23:48:12,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:13,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:13,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:14,Temperature,C,BME280,2
35.03,03/22/2020-23:48:14,Humidity,%,BME280,2
840.77,03/22/2020-23:48:14,Pressure,hPa,BME280,2
1546.55,03/22/2020-23:48:14,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:14,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:14,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:15,Temperature,C,BME280,2
35.23,03/22/2020-23:48:15,Humidity,%,BME280,2
840.83,03/22/2020-23:48:15,Pressure,hPa,BME280,2
1545.65,03/22/2020-23:48:15,Elevation,m,BME280,2
192.4533064,03/22/2020-17:48:15,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:15,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:16,Temperature,C,BME280,2
34.99,03/22/2020-23:48:16,Humidity,%,BME280,2
840.78,03/22/2020-23:48:16,Pressure,hPa,BME280,2
1546.23,03/22/2020-23:48:16,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:16,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:16,raw Voltage,V,ADC1115_Pyra,1
192.4533064,03/22/2020-17:48:17,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038125,03/22/2020-17:48:17,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:17,Temperature,C,BME280,2
35.24,03/22/2020-23:48:17,Humidity,%,BME280,2
840.73,03/22/2020-23:48:17,Pressure,hPa,BME280,2
1546.83,03/22/2020-23:48:17,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:18,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:18,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:18,Temperature,C,BME280,2
35.2,03/22/2020-23:48:18,Humidity,%,BME280,2
840.62,03/22/2020-23:48:18,Pressure,hPa,BME280,2
1548.46,03/22/2020-23:48:18,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:19,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:19,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:19,Temperature,C,BME280,2
35.03,03/22/2020-23:48:19,Humidity,%,BME280,2
840.68,03/22/2020-23:48:19,Pressure,hPa,BME280,2
1547,03/22/2020-23:48:19,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:20,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:20,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:21,Temperature,C,BME280,2
35.1,03/22/2020-23:48:21,Humidity,%,BME280,2
840.78,03/22/2020-23:48:21,Pressure,hPa,BME280,2
1546.98,03/22/2020-23:48:21,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:21,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:21,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:22,Temperature,C,BME280,2
34.88,03/22/2020-23:48:22,Humidity,%,BME280,2
840.59,03/22/2020-23:48:22,Pressure,hPa,BME280,2
1548.04,03/22/2020-23:48:22,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:22,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:22,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:23,Temperature,C,BME280,2
35.05,03/22/2020-23:48:23,Humidity,%,BME280,2
840.63,03/22/2020-23:48:23,Pressure,hPa,BME280,2
1547.99,03/22/2020-23:48:23,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:23,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:23,raw Voltage,V,ADC1115_Pyra,1
191.1913175,03/22/2020-17:48:24,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:24,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:24,Temperature,C,BME280,2
34.86,03/22/2020-23:48:24,Humidity,%,BME280,2
840.62,03/22/2020-23:48:24,Pressure,hPa,BME280,2
1548.02,03/22/2020-23:48:24,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:25,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:25,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:25,Temperature,C,BME280,2
34.99,03/22/2020-23:48:25,Humidity,%,BME280,2
840.66,03/22/2020-23:48:25,Pressure,hPa,BME280,2
1547.69,03/22/2020-23:48:25,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:26,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:26,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:26,Temperature,C,BME280,2
35.12,03/22/2020-23:48:26,Humidity,%,BME280,2
840.74,03/22/2020-23:48:26,Pressure,hPa,BME280,2
1546.43,03/22/2020-23:48:26,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:27,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:27,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:28,Temperature,C,BME280,2
35.01,03/22/2020-23:48:28,Humidity,%,BME280,2
840.82,03/22/2020-23:48:28,Pressure,hPa,BME280,2
1546.06,03/22/2020-23:48:28,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:28,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:28,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:29,Temperature,C,BME280,2
34.95,03/22/2020-23:48:29,Humidity,%,BME280,2
840.81,03/22/2020-23:48:29,Pressure,hPa,BME280,2
1546.07,03/22/2020-23:48:29,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:29,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:29,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:30,Temperature,C,BME280,2
35.04,03/22/2020-23:48:30,Humidity,%,BME280,2
840.85,03/22/2020-23:48:30,Pressure,hPa,BME280,2
1546.03,03/22/2020-23:48:30,Elevation,m,BME280,2
191.822312,03/22/2020-17:48:30,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:30,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:31,Temperature,C,BME280,2
34.94,03/22/2020-23:48:31,Humidity,%,BME280,2
840.59,03/22/2020-23:48:31,Pressure,hPa,BME280,2
1547.72,03/22/2020-23:48:31,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:31,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:31,raw Voltage,V,ADC1115_Pyra,1
191.822312,03/22/2020-17:48:32,solar irradiance,w/m^2,ADC1115_Pyra,1
0.038,03/22/2020-17:48:32,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:32,Temperature,C,BME280,2
35.09,03/22/2020-23:48:32,Humidity,%,BME280,2
840.8,03/22/2020-23:48:32,Pressure,hPa,BME280,2
1546.21,03/22/2020-23:48:32,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:33,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:33,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:34,Temperature,C,BME280,2
35.03,03/22/2020-23:48:34,Humidity,%,BME280,2
840.63,03/22/2020-23:48:34,Pressure,hPa,BME280,2
1547.92,03/22/2020-23:48:34,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:34,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:34,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:35,Temperature,C,BME280,2
35.17,03/22/2020-23:48:35,Humidity,%,BME280,2
840.61,03/22/2020-23:48:35,Pressure,hPa,BME280,2
1547.92,03/22/2020-23:48:35,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:35,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:35,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:36,Temperature,C,BME280,2
35.07,03/22/2020-23:48:36,Humidity,%,BME280,2
840.69,03/22/2020-23:48:36,Pressure,hPa,BME280,2
1547,03/22/2020-23:48:36,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:36,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:36,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:37,Temperature,C,BME280,2
35.01,03/22/2020-23:48:37,Humidity,%,BME280,2
840.71,03/22/2020-23:48:37,Pressure,hPa,BME280,2
1547.09,03/22/2020-23:48:37,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:37,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:37,raw Voltage,V,ADC1115_Pyra,1
17.34,03/22/2020-23:48:38,Temperature,C,BME280,2
35.14,03/22/2020-23:48:38,Humidity,%,BME280,2
840.64,03/22/2020-23:48:38,Pressure,hPa,BME280,2
1547.33,03/22/2020-23:48:38,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:38,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:38,raw Voltage,V,ADC1115_Pyra,1
191.1913175,03/22/2020-17:48:39,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:39,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:39,Temperature,C,BME280,2
34.94,03/22/2020-23:48:39,Humidity,%,BME280,2
840.73,03/22/2020-23:48:39,Pressure,hPa,BME280,2
1547.22,03/22/2020-23:48:39,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:40,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:40,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:41,Temperature,C,BME280,2
35.02,03/22/2020-23:48:41,Humidity,%,BME280,2
840.79,03/22/2020-23:48:41,Pressure,hPa,BME280,2
1546.58,03/22/2020-23:48:41,Elevation,m,BME280,2
189.9293286,03/22/2020-17:48:41,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037625,03/22/2020-17:48:41,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:42,Temperature,C,BME280,2
35.17,03/22/2020-23:48:42,Humidity,%,BME280,2
840.56,03/22/2020-23:48:42,Pressure,hPa,BME280,2
1548.95,03/22/2020-23:48:42,Elevation,m,BME280,2
189.2983342,03/22/2020-17:48:42,solar irradiance,w/m^2,ADC1115_Pyra,1
0.0375,03/22/2020-17:48:42,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:43,Temperature,C,BME280,2
34.9,03/22/2020-23:48:43,Humidity,%,BME280,2
840.58,03/22/2020-23:48:43,Pressure,hPa,BME280,2
1548.14,03/22/2020-23:48:43,Elevation,m,BME280,2
189.9293286,03/22/2020-17:48:43,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037625,03/22/2020-17:48:43,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:44,Temperature,C,BME280,2
35.04,03/22/2020-23:48:44,Humidity,%,BME280,2
840.68,03/22/2020-23:48:44,Pressure,hPa,BME280,2
1547.38,03/22/2020-23:48:44,Elevation,m,BME280,2
189.9293286,03/22/2020-17:48:44,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037625,03/22/2020-17:48:44,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:45,Temperature,C,BME280,2
35.11,03/22/2020-23:48:45,Humidity,%,BME280,2
840.73,03/22/2020-23:48:45,Pressure,hPa,BME280,2
1546.95,03/22/2020-23:48:45,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:45,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:45,raw Voltage,V,ADC1115_Pyra,1
189.9293286,03/22/2020-17:48:46,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037625,03/22/2020-17:48:46,raw Voltage,V,ADC1115_Pyra,1
17.31,03/22/2020-23:48:46,Temperature,C,BME280,2
34.97,03/22/2020-23:48:46,Humidity,%,BME280,2
840.68,03/22/2020-23:48:46,Pressure,hPa,BME280,2
1547.22,03/22/2020-23:48:46,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:47,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:47,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:48,Temperature,C,BME280,2
35.11,03/22/2020-23:48:48,Humidity,%,BME280,2
840.67,03/22/2020-23:48:48,Pressure,hPa,BME280,2
1547.17,03/22/2020-23:48:48,Elevation,m,BME280,2
189.9293286,03/22/2020-17:48:48,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037625,03/22/2020-17:48:48,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:49,Temperature,C,BME280,2
34.93,03/22/2020-23:48:49,Humidity,%,BME280,2
840.62,03/22/2020-23:48:49,Pressure,hPa,BME280,2
1547.96,03/22/2020-23:48:49,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:49,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:49,raw Voltage,V,ADC1115_Pyra,1
17.33,03/22/2020-23:48:50,Temperature,C,BME280,2
35.04,03/22/2020-23:48:50,Humidity,%,BME280,2
840.77,03/22/2020-23:48:50,Pressure,hPa,BME280,2
1546.42,03/22/2020-23:48:50,Elevation,m,BME280,2
191.1913175,03/22/2020-17:48:50,solar irradiance,w/m^2,ADC1115_Pyra,1
0.037875,03/22/2020-17:48:50,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:51,Temperature,C,BME280,2
35.11,03/22/2020-23:48:51,Humidity,%,BME280,2
840.77,03/22/2020-23:48:51,Pressure,hPa,BME280,2
1546.45,03/22/2020-23:48:51,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:51,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:51,raw Voltage,V,ADC1115_Pyra,1
17.32,03/22/2020-23:48:52,Temperature,C,BME280,2
35.04,03/22/2020-23:48:52,Humidity,%,BME280,2
840.81,03/22/2020-23:48:52,Pressure,hPa,BME280,2
1546.28,03/22/2020-23:48:52,Elevation,m,BME280,2
190.5603231,03/22/2020-17:48:52,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:52,raw Voltage,V,ADC1115_Pyra,1
190.5603231,03/22/2020-17:48:53,solar irradiance,w/m^2,ADC1115_Pyra,1
0.03775,03/22/2020-17:48:53,raw Voltage,V,ADC1115_Pyra,1
